-0.0221006386927249,0.0296657
-0.00256312605289821,0.2167192
-0.0269709259130715,0.2329763
0.00721502422675524,0.2783726
-0.012309963133418,0.3292747
0.00722754950640825,0.375376
0.026765062146235,0.3903329
-0.0122911752139383,0.4053898
-0.0122849125741116,0.4195283
0.0219010375657152,0.42955
-0.0171551997944581,0.4437288
0.0316791878453686,0.4618089
0.0268026379851953,0.4769452
0.0170432756250216,0.4920347
0.0170495382648483,0.5040796
-0.0122410740953249,0.518245
0.00729643854450179,0.5333728
-0.00246292381567148,0.5443929
0.0414886513241552,0.5585265
0.017080851463982,0.5767255
0.0219699266038087,0.5898372
-0.00732068575636458,0.603949
-0.0268456731165383,0.6191151
0.0122230895232884,0.6342256
0.00734653966311516,0.6493149
-0.00241282269705811,0.6642224
-0.0268206225572314,0.6752239
0.0220137650825953,0.6883619
-0.0316909097775779,0.7004061
0.00249504036224879,0.7146519
-0.0267955719979249,0.7297404
-0.0072580593580982,0.7397014
-0.00236898421827147,0.7549482
-0.0267767840784447,0.7710748
-0.046301771438618,0.7861169
0.0122982412012087,0.7986943
-0.0121095586589646,0.8107368
0.0367248289808622,0.8259477
0.0318482791206884,0.8400349
-0.0120907707394848,0.8521114
0.0123295544003419,0.8663689
0.00257019204016862,0.883462
-0.00230635782000466,0.8965575
-0.0120657201801779,0.9105984
0.0221202299596488,0.9206156
-0.00717038240052448,0.9347756
0.00748431773930225,0.9458069
-0.00715785712087147,0.9588849
0.0172624680189553,0.9719951
-0.026676581841218,0.9881905
-0.0217875067013913,1.0042821
-0.0315468690615646,1.0183293
0.0221703310782622,1.0326727
-0.0217687187819111,1.0426978
0.0173000438579156,1.0568456
-0.0119905685022581,1.0688945
0.00754694413756862,1.0840971
0.00755320677739535,1.0971487
-0.0217374055827779,1.1102112
0.0124485445570488,1.1212819
-0.0314905053031245,1.1354414
0.00269544483670225,1.1475248
-0.026595167523471,1.1595536
0.0222392201163557,1.1716649
-0.031465454743818,1.183737
0.00272049539600872,1.19588
-0.0168044919641646,1.2111216
0.0173814581756622,1.2240642
0.00762209581548889,1.2382962
-0.0314341415446844,1.2553948
-0.0265450664048577,1.2706698
-0.0314216162650309,1.2868277
-0.0411809786252046,1.3019621
0.00765340901462208,1.3161291
-0.00698876584555119,1.333221
-0.0655762532057245,1.3462338
-0.0362731155658977,1.3616185
-0.075329352926071,1.377682
